0	0	0.273	0.955	0	0	0	0.136	2	.	.
0	0	0.583	1	0	0	0	0.083	2	.	.
0	0	0.364	1	0	0	0	0.045	2	.	.
0	0	0.476	1	0	0	0	0	2	.	.
0	0.633	0.8	0.067	0	1	1	0.667	2	.	.
0	0.675	0.05	0	0	0.85	0	0	2	.	.
0	0.919	0	0.081	0	0.919	0	0	2	.	.
0	0.887	0.038	0.113	0	0.906	0.019	0.019	2	.	.
0.167	0	0.1	0.633	0	0	0	0	2	.	.
0.067	0	0.067	0.967	0	0	0	0.033	2	.	.
0.2	0	0.117	1	0	0	0	0.2	2	.	.
0	0	0.085	0.814	0	0	0	0.068	2	.	.
0.233	0	0.1	0.7	0.133	0	0	0.233	2	.	.
0.8	0	0.2	0.3	0.4	0	0	0.167	2	.	.
1	0	0.333	0	0.533	0	0	0.2	2	.	.
0.371	0.029	0.2	0.857	0.143	0	0	0.143	2	.	.
0.4	0.029	0.386	0.686	0.114	0	0	0.214	2	.	.
0.186	0.057	0.257	0.871	0.143	0	0	0.186	2	.	.
0.485	0.03	0.394	0.636	0.303	0	0	0.182	2	.	.
0.206	0	0.5	0.471	0.118	0	0.059	0.177	2	.	.
0.279	0	0.588	0.809	0.103	0	0.059	0.162	2	.	.
0.314	0.086	0.229	0.629	0.143	0	0	0.4	2	.	.
0.257	0	0.2	0.771	0.143	0	0	0.057	2	.	.
0.257	0	0.057	0.829	0.086	0	0	0.114	2	.	.
0.4	0	0.229	0.743	0.114	0	0	0.286	2	.	.
0.182	0.03	0.394	0.909	0.03	0	0.061	0.242	2	.	.
0.2	0.086	0.743	0.686	0.143	0	0	0	2	.	.
0	0.057	0.771	0.686	0	0	0.229	0	2	.	.
0.088	0	0.735	0.206	0.088	0	0.029	0.206	2	.	.
0.286	0.2	0.743	0.714	0.2	0	0.057	0.057	2	.	.
0.257	0	0.629	0.857	0.229	0	0.057	0	2	.	.
0.171	0.257	0.4	0.4	0.171	0.286	0	0	2	.	.
0.2	0	0.333	0.8	0.1	0	0	0.1	2	.	.
0.257	0	0.543	0.486	0.143	0	0.114	0	2	.	.
0.057	0	0.543	0.943	0.057	0	0.257	0.114	2	.	.
0.2	0	0.429	0.857	0.114	0	0.143	0	2	.	.
0.086	0	0.314	0.857	0.086	0	0.057	0	2	.	.
0.263	0	0.105	0.842	0	0	0	0.026	2	.	.
0.132	0	0.237	0.842	0.026	0	0	0.211	2	.	.
0.057	0	0.686	1	0	0	0	0.2	2	.	.
0.368	0	0.211	0.947	0.026	0	0	0.105	2	.	.
0.556	0	0.083	0.944	0	0	0	0	2	.	.
0	0	0	0	0	0	0	0	2	.	.
0.152	0	0.061	0.849	0	0	0	0	2	.	.
0	0.333	0	0.933	0	0	0	0	2	.	.
0	0.56	0.28	0.76	0	0.04	0	0.44	2	.	.
0	0.56	0.36	0.84	0	0.04	0	0.44	2	.	.
0.105	0	0.526	0.947	0.026	0	0	0.053	2	.	.
0.091	0	0.273	1	0	0	0	0.061	2	.	.
0.152	0	0.212	0.97	0.091	0	0	0	2	.	.
0.518518519	0.481481481	0.185185185	0.481481481	0.518518519	0	0	0	3	2	4
0.230769231	0.269230769	0.307692308	0.576923077	0.153846154	0	0.076923077	0.076923077	3	2	4
0.666666667	0.5	0.041666667	0.25	0.541666667	0	0	0.041666667	3	2	4
0.464285714	0.25	0.357142857	0.428571429	0.357142857	0	0	0.035714286	3	2	8
0.357142857	0.178571429	0.357142857	0.428571429	0.357142857	0	0	0.178571429	3	2	8
0.423076923	0.384615385	0.384615385	0.230769231	0.423076923	0	0	0.307692308	3	2	8
0	0.155555556	0.577777778	0.4	0	0	0.155555556	0.133333333	3	2	7
0.139534884	0.255813953	0.744186047	0.581395349	0.069767442	0	0.23255814	0.139534884	3	2	7
0	0.1	0.6	0.85	0	0	0.175	0.05	3	2	7
0.318181818	0.090909091	0.363636364	0.454545455	0.318181818	0	0	0.045454545	3	2	5
0.48	0.28	0.36	0.44	0.44	0	0.04	0.04	3	2	5
0.56	0.48	0.32	0.52	0.48	0	0.12	0.08	3	2	5
0.324324324	0.405405405	0.864864865	0.297297297	0.162162162	0	0.108108108	0.054054054	3	2	2
0.368421053	0.447368421	0.526315789	0.447368421	0.368421053	0	0.105263158	0	3	2	2
0.324324324	0.216216216	0.594594595	0.594594595	0.27027027	0	0	0.054054054	3	2	2
0.1	0	0.875	0.125	0.075	0	0.325	0.35	3	1	1
0.205882353	0.029411765	0.764705882	0.558823529	0.205882353	0	0.058823529	0.117647059	3	1	1
0.230769231	0	0.794871795	0.538461538	0.205128205	0	0.051282051	0.128205128	3	1	1
0	0.470588235	0.882352941	0	0	0.5	0.058823529	0.058823529	3	1	4
0	0.475	0.9	0.25	0	0.525	0	0.375	3	1	4
0	0.5	0.95	0.1	0	0.25	0.25	0.375	3	1	4
0.054054054	0.027027027	0.243243243	0.621621622	0	0	0.054054054	0.162162162	3	1	2
0.11627907	0.069767442	0.279069767	0.930232558	0	0	0	0.186046512	3	1	2
0	0.365853659	0.146341463	0.317073171	0	0.317073171	0.048780488	0.097560976	3	1	2
0	0.271186441	0.457627119	0.474576271	0	0	0.305084746	0	3	3	5
0	0.736842105	0.789473684	0.210526316	0	0	0.736842105	0.01754386	3	3	5
0.015873016	0.26984127	0.682539683	0.603174603	0	0	0.285714286	0	3	3	5
0.026315789	0.447368421	0.763157895	0.157894737	0	0	0.447368421	0.052631579	3	3	2
0	0.58974359	0.820512821	0.256410256	0	0	0.58974359	0.076923077	3	3	2
0.118644068	0.355932203	0.796610169	0.152542373	0.033898305	0	0.338983051	0.050847458	3	3	2
0	0.867924528	0.924528302	0.075471698	0	0	0.849056604	0.018867925	3	3	4
0	0.557692308	0.826923077	0.134615385	0	0	0.615384615	0.019230769	3	3	4
0	0.673076923	0.846153846	0.173076923	0	0	0.673076923	0.096153846	3	3	4
0	0.68627451	0.843137255	0.098039216	0	0	0.705882353	0	3	3	3
0	0.88372093	1	0.023255814	0	0	0.906976744	0.023255814	3	3	3
0	0.866666667	1	0.022222222	0	0	0.911111111	0.022222222	3	3	3
0.145454545	0.6	0.509090909	0.236363636	0.145454545	0	0.472727273	0	3	3	1
0	0.411764706	0.549019608	0.254901961	0	0	0.411764706	0.098039216	3	3	1
0.055555556	0.592592593	0.537037037	0.333333333	0	0	0.555555556	0.018518519	3	3	1
0	1	1	0.043478261	0	1	0	0	3	4	4
0	1	1	0.037037037	0	1	0	0	3	4	4
0	1	1	0	0	1	0	0	3	4	4
0	0.566666667	0.766666667	0.233333333	0	0.566666667	0	0.1	3	4	3
0	0.307692308	0.641025641	0.205128205	0	0	0.487179487	0.102564103	3	4	3
0	0.756097561	0.853658537	0.170731707	0	0	0.780487805	0.024390244	3	4	3
0	0.916666667	0.972222222	0.027777778	0	0.694444444	0.25	0.083333333	3	4	2
0.052631579	0.236842105	0.789473684	0.263157895	0	0.236842105	0.105263158	0.210526316	3	4	2
0.078947368	0.394736842	0.710526316	0.289473684	0.052631579	0.394736842	0	0.315789474	3	4	2
0.333333333	0	0.444444444	0.388888889	0.333333333	0	0.277777778	0.111111111	3	4	6
0.192307692	0	0.192307692	0.961538462	0.192307692	0	0.230769231	0.192307692	3	4	6
0.333333333	0	0.047619048	0.666666667	0.333333333	0	0.047619048	0.19047619	3	4	6
0.6	0	0.24	0.76	0.56	0	0	0	3	2	3
0.541666667	0.5	0.291666667	0.458333333	0.5	0.083333333	0	0	3	2	3
0.833333333	0.791666667	0.291666667	0.25	0.791666667	0	0	0	3	2	3
0.060606061	0.121212121	0.757575758	0.848484848	0.060606061	0	0.121212121	0.181818182	3	2	1
0	0.055555556	0.916666667	0.888888889	0	0	0.083333333	0.277777778	3	2	1
0	0	0.846153846	0.923076923	0	0	0.115384615	0.230769231	3	2	1
0	0.62962963	0.87037037	0.074074074	0	0.5	0.12962963	0	3	1	5
0	0.615384615	0.865384615	0.173076923	0	0.403846154	0.211538462	0.019230769	3	1	5
0	0.529411765	0.843137255	0.254901961	0	0.137254902	0.392156863	0	3	1	5
0	0.711538462	0.923076923	0.269230769	0	0.384615385	0.269230769	0.057692308	3	3	7
0	0.698113208	0.79245283	0.150943396	0	0.679245283	0	0	3	3	7
0	0.618181818	0.872727273	0.236363636	0	0.327272727	0.290909091	0.054545455	3	3	7
0	0.375	0.59375	0.59375	0	0.4375	0	0.125	3	4	9
0	0.424242424	0.606060606	0.515151515	0	0.454545455	0	0.090909091	3	4	9
0	0.25	0.25	0.75	0	0.25	0	0.28125	3	4	9
0.387096774	0	0.161290323	0.677419355	0.35483871	0	0	0	3	2	9
0.15625	0	0.40625	0.46875	0	0	0	0.03125	3	2	9
0.428571429	0.142857143	0	0.571428571	0.428571429	0	0	0.107142857	3	2	9
0.35483871	0.193548387	0.612903226	0.129032258	0.193548387	0	0.129032258	0.096774194	3	2	6
0.321428571	0.142857143	0.464285714	0.321428571	0.107142857	0	0.107142857	0	3	2	6
0.633333333	0.033333333	0.3	0.166666667	0.6	0	0	0.033333333	3	2	6
0.25	0	0.75	0.3	0.05	0	0.225	0.175	3	1	3
0.325	0	0.6	0.45	0.15	0	0.05	0.475	3	1	3
0.184210526	0.026315789	0.763157895	0.868421053	0.184210526	0	0.026315789	0.131578947	3	1	3
0	0.5	0.75	0.28125	0	0.6875	0	0.03125	3	1	6
0	0.631578947	0.894736842	0.105263158	0	0.815789474	0	0	3	1	6
0	0.891891892	0.918918919	0	0	0.891891892	0	0	3	1	6
0.307692308	0.576923077	0.576923077	0.307692308	0.307692308	0	0.384615385	0.038461538	3	3	6
0.242424242	0.242424242	0.212121212	0.636363636	0.242424242	0	0.090909091	0.03030303	3	3	6
0.204081633	0.93877551	0.795918367	0	0.183673469	0.428571429	0.346938776	0	3	3	6
0	0.641025641	0.948717949	0	0	0.58974359	0.102564103	0	3	4	7
0	0.371428571	0.8	0.171428571	0	0.342857143	0.114285714	0.057142857	3	4	7
0	0.378378378	0.837837838	0.243243243	0	0.405405405	0.081081081	0	3	4	7
0	0.972972973	1	0	0	1	0.297297297	0	3	4	8
0	0.72972973	0.891891892	0	0	0.72972973	0	0.135135135	3	4	8
0	1	1	0	0	1	0	0	3	4	8
0	0.881355932	0.983050847	0.101694915	0	0.898305085	0	0	3	4	5
0	0.74	0.98	0.24	0	0.74	0	0	3	4	5
0	0.693877551	0.897959184	0.367346939	0	0.734693878	0	0	3	4	5
