"ID","PreScore","PostScore"
"2FUTXW4FSD",NA,"26"
"JVX6TN7IF7","16","15"
"55ICRUT385","17","15"
"S8SPQODOFY","16","11"
"AEYR27RUJI","22","23"
"5UR1VENPVY","15","27"
"KK4G1SC5DS",NA,NA
"7UG9V9FR9I","20","20"
"MW2XEVX2XV","10","9"
"GJM6DRANT8","11","8"
"9KK0DKKL9V","6","13"
"WIZB8QLNNI",NA,NA
"6YTO4ZJJ5M","16",NA
"Y262JWSBHX","8","6"
"79KVH51TRZ","4","10"
"82TYQRFYAM","4","9"
