"ID","PreScore","PostScore"
"PY9QDZD2WK","23.3","26.7"
"PZS6R3FNT1","20.0","50.0"
"UQ7T5PZ7HU","26.7","16.7"
"1IWY9JCVIO","20.0","30.0"
"WUPNWUGO1C","16.7","30.0"
"3N07WZ42ZD","16.7","26.7"
"PP38TK50RX","16.7","40.0"
"DPURW5XPSL","6.7","36.7"
"DQGMOB70UN",NA,NA
"MSTXZ7IO92","13.3","23.3"
"KXTNEE1IUA","33.3","36.7"
"WUOVYJ8HKS","30.0","40.0"
"SMUGJC5V4K","16.7","33.3"
"PDV00BV52E","10.0","36.7"
"THIQXW3EGL",NA,NA
"3LUF49SZNJ","16.7","23.3"
"0NDINPDTJL","20.0","16.7"
