"ID","PreScore","PostScore"
"TSA4LCDB81","6","10"
"GC4B18LAD5","25","26"
"8CELTBJ14Z","5","16"
"ED2AZLJ1N6","11","15"
"JN7KIPI08Y","28","30"
"2UPUD67ZB2","7","18"
"JM5TJ52ERA","9","11"
"D8YV26UTDF","8","14"
"NVM7RWCYM8","8","15"
"1KY7OSQBCK","9","25"
"D4MHGJM8FX","16","26"
"N6VVGBROLC","11","14"
"0BB4QO4Q99",NA,NA
"0HQLUIAVK0","14","25"
"Q1V2HXJT9H","21","26"
