"ID","PreScore","PostScore"
"347OPTEHMF","8","10"
"W960VMNI0P","6","18"
"N0U892CT0N","6",NA
"64JKTWY08P","6","11"
"JKC7YKAMK1","7",NA
"C6S6PSKR5S",NA,"29"
"ZYX3KBEV0B","12","20"
"V1Z56KK2T2","8","13"
"11USZURBVZ","5",NA
"CEMO2DNFIT","5","7"
"IXVAGC6ZP4","7","9"
