"ID","PreScore","PostScore"
"AOOAPXEXDP","4","12"
"XVH1BWCPNZ","4","14"
"BG2TO90IAN","11","7"
"A3ABTPUK6X","6","11"
"JHE8GP8CLO","10","12"
"6FDA7VZ9MR","0","7"
"EBLAHVS9CC","9","16"
"YK5S4OHVPZ","8","4"
"UTNIXLTO67",NA,NA
"7EX8WHKB8T",NA,NA
"WIG13X5YMI","8","9"
"PL4TGI8UXO",NA,NA
"NKE1I9HFO3","4",NA
"HLROXLVJPY",NA,NA
"ZTHCCSRZA4",NA,NA
"X2GTG0VFK4","7","7"
"VPMT7IKUX4","4","6"
"QN43W8O1ES","2","6"
