"ID","PreScore","PostScore"
"F0QIEDFOUJ","18",NA
"A28EJ7MC44","6","9"
"B5O7I37APE","7","7"
"TQ708E3G5Z","7","12"
"FYO5ZOH0PR","8","7"
"UYILXZ2X1L","6","9"
"TY92VU73TE","8","7"
"7P5PE4RPR3","4","7"
"MQPJ6R6RPV","8","8"
"4A05G3YCC5",NA,"10"
"LGHLCNIJ6C","10","9"
"UIFJG7PKOA",NA,"9"
"P7DO7KKCNM",NA,NA
"UC90JZJKJH",NA,NA
"6EQ71C4WVJ","11","11"
"7WJZVXU642","13","25"
"OH8EC28RXL",NA,NA
"2KVPFDHY15","6","11"
"IZLTSH0QQL","12","19"
"D2BHU6S4FK","13","16"
